Age,Temperature_C,Heart_Rate_BPM,Respiratory_Rate_BPM,Weight_Change_Percent,Food_Intake_Percent,Stool_Consistency,Activity_Level,Edema,Trunk_Moisture,Mucous_Membrane,Gait_Score,Health_Status,Diagnosis
8,40.5,42,28,-2.9,53,Normal,Low (Lethargic),Mild,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
35,36.5,29,10,0.3,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,36.5,25,8,-0.0,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
56,36.6,31,5,-0.6,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
34,36.7,33,5,0.5,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
36,36.4,35,7,0.7,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
19,36.0,31,8,-0.0,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,36.3,35,11,-1.9,86,Normal,Moderate,Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
55,35.8,42,9,-0.6,32,Constipated,Low (Lethargic),None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
53,36.8,51,12,-2.8,40,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
26,36.5,34,6,-0.4,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,36.1,33,9,0.3,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
20,37.6,48,14,-4.7,45,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
34,37.3,41,8,-0.1,41,Loose,High,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
22,37.1,42,15,-3.8,69,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
58,36.5,37,12,-0.6,87,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
23,39.9,53,25,-1.6,50,Loose,Low (Lethargic),Mild,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
27,36.0,33,8,-0.9,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
51,35.6,26,8,-1.6,75,Normal,Low (Lethargic),Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
51,36.3,27,8,-0.8,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
43,36.0,33,12,-0.0,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
21,36.7,27,7,-0.4,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
54,36.2,35,9,-0.6,16,Loose,Low (Lethargic),Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
9,36.3,35,7,0.6,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
1,35.9,27,9,-0.5,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
47,39.3,53,27,-2.1,47,Loose,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
8,36.0,34,7,-0.2,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
27,36.1,35,12,-0.7,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
35,39.4,59,15,-2.4,57,Normal,Low (Lethargic),Mild,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
55,36.5,40,14,-1.6,90,Normal,Moderate,Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
17,35.9,31,12,1.0,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,36.5,33,5,0.1,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
32,36.3,34,9,-0.5,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
56,35.9,27,5,-0.0,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,36.4,25,9,0.3,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
9,36.4,48,10,-0.8,38,Constipated,High,None,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
44,36.9,34,11,-0.6,86,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
10,36.3,34,12,0.3,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,36.5,27,7,0.3,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
10,36.1,32,11,-0.5,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,36.4,34,10,0.8,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
39,36.6,32,9,0.3,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
23,37.4,41,17,-3.9,57,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
23,35.8,25,11,-0.4,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,36.4,28,11,-1.8,93,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
50,36.4,26,12,-0.2,75,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
42,36.2,29,5,-0.8,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,36.7,34,10,-0.7,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
